0,23,24,22,19,0,6,4,14,14,1,1,18,18,22,22,0,22,15,0,14,21,20
1,23,24,24,19,12,6,4,3,0,1,17,18,24,22,22,0,22,15,0,14,18,7
1,18,6,7,6,14,6,4,14,0,1,1,18,18,22,22,0,22,15,0,14,24,20
1,23,24,24,19,12,6,4,3,22,1,17,18,24,22,22,0,22,15,0,11,24,7
1,23,18,24,19,12,6,22,14,0,19,3,18,18,22,22,0,22,15,0,20,21,5
1,18,6,14,6,14,6,4,14,11,1,1,18,18,22,22,0,22,15,0,14,24,20
0,23,18,22,19,0,6,4,14,11,1,1,18,18,22,22,0,22,15,0,11,21,7
1,23,24,22,19,2,6,4,3,7,1,4,18,18,22,22,0,22,15,0,14,14,13
0,6,24,14,19,0,6,4,14,0,1,1,18,18,22,22,0,22,15,0,11,21,7
1,6,18,7,6,14,6,22,3,11,19,1,18,18,22,22,0,22,15,1,14,2,7
1,23,18,24,19,12,6,4,3,7,1,4,18,18,22,22,0,22,15,0,14,18,13
1,23,18,22,6,14,6,22,3,14,19,1,18,6,22,22,0,22,15,1,11,18,7
1,3,18,24,19,2,6,4,3,22,1,4,18,18,22,22,0,22,15,0,14,14,7
1,6,6,7,6,14,6,22,3,8,19,1,18,18,22,22,0,22,15,1,14,2,7
1,23,18,22,19,12,6,4,3,14,1,4,18,18,22,22,0,22,15,0,11,14,7
1,3,18,22,19,12,6,4,3,14,1,4,18,18,22,22,0,22,15,0,14,18,13
1,3,18,22,19,12,6,4,3,22,1,4,18,18,22,22,0,22,15,0,14,18,7
1,3,24,22,19,12,6,4,3,22,1,4,18,18,22,22,0,22,15,0,14,18,13
1,6,18,22,19,12,6,22,14,22,19,3,18,18,22,22,0,22,15,0,20,21,5
1,23,24,24,19,12,6,4,3,7,1,4,18,18,22,22,0,22,15,0,11,18,13
1,6,18,22,19,2,6,22,14,0,19,3,18,18,22,22,0,22,15,0,14,21,5
0,23,24,22,19,0,6,4,14,22,1,1,18,18,22,22,0,22,15,0,14,21,20
1,6,6,22,19,12,6,22,14,22,19,3,18,18,22,22,0,22,15,0,14,21,5
1,23,24,24,19,2,6,4,3,14,1,4,18,18,22,22,0,22,15,0,14,18,7
0,23,18,14,19,0,6,4,14,0,1,1,18,18,22,22,0,22,15,0,14,21,7
1,3,18,24,19,12,6,4,3,22,1,4,18,18,22,22,0,22,15,0,14,14,7
1,23,24,14,19,2,6,4,3,22,1,17,18,24,22,22,0,22,15,0,11,24,0
1,3,24,24,19,12,6,4,3,7,1,4,18,18,22,22,0,22,15,0,11,14,13
1,18,6,14,6,14,6,4,14,11,1,1,18,18,22,22,0,22,15,0,14,21,20
1,6,24,14,19,2,6,4,3,22,1,17,18,24,22,22,0,22,15,0,11,24,0
1,23,24,24,19,2,6,4,3,11,1,4,18,18,22,22,0,22,15,0,11,14,7
1,23,6,7,6,14,6,22,3,11,19,1,6,6,22,22,0,22,15,1,11,18,7
1,6,6,22,6,14,6,22,3,11,19,1,18,6,22,22,0,22,15,1,14,2,7
1,23,24,24,19,12,6,4,3,22,1,4,18,18,22,22,0,22,15,0,14,14,13
1,3,18,24,19,12,6,4,3,11,1,4,18,18,22,22,0,22,15,0,11,14,7
1,3,24,22,19,2,6,4,3,7,1,4,18,18,22,22,0,22,15,0,11,14,13
1,23,24,22,19,2,6,4,3,22,1,4,18,18,22,22,0,22,15,0,14,18,7
1,23,18,14,6,14,6,22,3,0,19,1,6,18,22,22,0,22,15,1,14,2,7
1,23,24,22,19,12,6,4,3,7,1,4,18,18,22,22,0,22,15,0,14,18,7
1,18,6,14,6,14,6,4,14,11,1,1,18,18,22,22,0,22,15,0,11,21,20
1,23,18,22,19,2,6,22,14,22,19,3,18,18,22,22,0,22,15,0,20,21,5
1,23,24,14,19,12,6,4,3,22,1,17,18,24,22,22,0,22,15,0,11,18,7
1,3,24,24,19,2,6,4,3,11,1,4,18,18,22,22,0,22,15,0,14,14,7
1,23,24,22,19,2,6,4,3,11,1,4,18,18,22,22,0,22,15,0,14,14,7
1,3,24,22,19,2,6,4,3,14,1,4,18,18,22,22,0,22,15,0,11,18,13
1,3,18,24,19,2,6,4,3,7,1,4,18,18,22,22,0,22,15,0,11,18,7
1,3,18,24,19,12,6,4,3,7,1,4,18,18,22,22,0,22,15,0,11,18,13
1,3,24,24,19,2,6,4,3,14,1,4,18,18,22,22,0,22,15,0,11,14,7
1,23,6,14,6,14,6,4,14,11,1,1,18,18,22,22,0,22,15,0,14,24,20
1,6,24,14,19,12,6,4,3,14,1,17,18,24,22,22,0,22,15,0,14,24,7
1,23,24,22,19,2,6,4,3,11,1,4,18,18,22,22,0,22,15,0,14,18,7
1,6,24,24,19,12,6,4,3,22,1,17,18,24,22,22,0,22,15,0,14,24,0
1,3,18,22,19,2,6,4,3,22,1,4,18,18,22,22,0,22,15,0,14,18,7
1,3,18,22,19,2,6,4,3,22,1,4,18,18,22,22,0,22,15,0,11,18,13
1,23,24,14,19,12,6,4,3,22,1,17,18,24,22,22,0,22,15,0,11,24,7
1,3,18,22,19,2,6,4,3,11,1,4,18,18,22,22,0,22,15,0,11,18,7
1,23,6,7,6,14,6,4,14,7,1,1,18,18,22,22,0,22,15,0,14,24,20
1,3,18,24,19,12,6,4,3,11,1,4,18,18,22,22,0,22,15,0,14,18,7
1,23,6,24,19,12,6,22,14,14,19,3,18,18,22,22,0,22,15,0,20,21,5
1,3,24,24,19,2,6,4,3,22,1,4,18,18,22,22,0,22,15,0,11,18,7
1,6,24,24,19,12,6,4,3,0,1,17,18,24,22,22,0,22,15,0,14,18,7
1,3,24,22,19,12,6,4,3,22,1,4,18,18,22,22,0,22,15,0,11,14,13
1,3,24,22,19,2,6,4,3,11,1,4,18,18,22,22,0,22,15,0,11,14,13
1,3,24,24,19,2,6,4,3,7,1,4,18,18,22,22,0,22,15,0,14,18,7
1,23,24,24,19,12,6,4,3,7,1,4,18,18,22,22,0,22,15,0,14,14,13
1,3,18,24,19,12,6,4,3,7,1,4,18,18,22,22,0,22,15,0,14,14,7
0,23,24,22,19,0,6,4,14,0,1,1,18,18,22,22,0,22,15,0,14,21,20
1,18,6,14,6,14,6,4,14,7,1,1,18,18,22,22,0,22,15,0,14,24,20
1,6,6,14,6,14,6,4,14,7,1,1,18,18,22,22,0,22,15,0,11,21,20
1,23,18,24,19,2,6,4,3,7,1,4,18,18,22,22,0,22,15,0,14,18,13
1,6,24,14,19,2,6,4,3,0,1,17,18,24,22,22,0,22,15,0,11,18,0
0,23,24,22,19,0,6,4,14,11,1,1,18,18,22,22,0,22,15,0,11,18,7
1,3,18,22,19,12,6,4,3,7,1,4,18,18,22,22,0,22,15,0,14,18,13
1,6,6,7,6,14,6,4,14,0,1,1,18,18,22,22,0,22,15,0,11,21,20
1,3,24,24,19,12,6,4,3,7,1,4,18,18,22,22,0,22,15,0,14,14,7
1,23,24,14,19,2,6,4,3,22,1,17,18,24,22,22,0,22,15,0,14,24,0
1,23,6,22,6,14,6,22,3,0,19,1,18,6,22,22,0,22,15,1,11,18,7
1,23,18,22,19,12,6,22,14,22,19,3,18,18,22,22,0,22,15,0,14,21,5
1,3,18,22,19,12,6,4,3,22,1,4,18,18,22,22,0,22,15,0,14,18,13
1,6,18,24,19,2,6,22,14,22,19,3,18,18,22,22,0,22,15,0,14,21,5
1,23,18,24,19,2,6,4,3,11,1,4,18,18,22,22,0,22,15,0,14,14,13
1,6,6,7,6,14,6,4,14,7,1,1,18,18,22,22,0,22,15,0,14,24,20
1,3,18,24,19,2,6,4,3,14,1,4,18,18,22,22,0,22,15,0,11,18,7
1,23,18,22,19,12,6,4,3,7,1,4,18,18,22,22,0,22,15,0,14,14,13
1,23,24,22,19,12,6,4,3,14,1,4,18,18,22,22,0,22,15,0,14,18,13
1,6,18,22,19,2,6,22,14,14,19,3,18,18,22,22,0,22,15,0,14,21,5
1,23,24,24,19,12,6,4,3,22,1,4,18,18,22,22,0,22,15,0,14,18,7
1,3,18,22,19,12,6,4,3,22,1,4,18,18,22,22,0,22,15,0,11,18,7
1,23,18,22,19,2,6,4,3,7,1,4,18,18,22,22,0,22,15,0,11,14,7
1,23,6,22,6,14,6,22,3,8,19,1,6,18,22,22,0,22,15,1,11,18,7
1,6,24,14,19,12,6,4,3,14,1,17,18,24,22,22,0,22,15,0,11,24,0
0,23,18,22,19,0,6,4,14,11,1,1,18,18,22,22,0,22,15,0,14,21,20
1,3,18,22,19,2,6,4,3,14,1,4,18,18,22,22,0,22,15,0,14,14,7
1,3,18,22,19,2,6,4,3,11,1,4,18,18,22,22,0,22,15,0,11,18,13
1,3,24,22,19,12,6,4,3,14,1,4,18,18,22,22,0,22,15,0,14,14,7
1,3,24,22,19,2,6,4,3,22,1,4,18,18,22,22,0,22,15,0,11,14,7
1,23,18,24,19,2,6,4,3,22,1,4,18,18,22,22,0,22,15,0,11,18,7
1,3,18,22,19,12,6,4,3,22,1,4,18,18,22,22,0,22,15,0,11,14,13
1,23,6,24,19,2,6,22,14,14,19,3,18,18,22,22,0,22,15,0,14,21,5
1,23,6,7,6,14,6,4,14,14,1,1,18,18,22,22,0,22,15,0,14,24,20
1,6,24,24,19,2,6,4,3,14,1,17,18,24,22,22,0,22,15,0,14,18,7
1,3,18,22,19,12,6,4,3,14,1,4,18,18,22,22,0,22,15,0,11,14,13
1,23,18,24,19,2,6,4,3,7,1,4,18,18,22,22,0,22,15,0,11,18,7
1,23,24,24,19,2,6,4,3,11,1,4,18,18,22,22,0,22,15,0,11,18,7
1,23,24,22,19,12,6,4,3,22,1,4,18,18,22,22,0,22,15,0,14,18,7
1,18,6,7,6,14,6,4,14,0,1,1,18,18,22,22,0,22,15,0,14,21,20
1,23,18,22,19,2,6,4,3,14,1,4,18,18,22,22,0,22,15,0,14,14,13
0,23,18,22,19,0,6,4,14,11,1,1,18,18,22,22,0,22,15,0,11,18,7
1,23,24,24,19,2,6,4,3,14,1,17,18,24,22,22,0,22,15,0,14,18,7
1,6,6,22,19,2,6,22,14,0,19,3,18,18,22,22,0,22,15,0,14,21,5
1,23,24,22,19,12,6,4,3,7,1,4,18,18,22,22,0,22,15,0,11,14,13
1,3,24,22,19,12,6,4,3,14,1,4,18,18,22,22,0,22,15,0,11,18,7
1,23,18,22,19,2,6,4,3,7,1,4,18,18,22,22,0,22,15,0,14,14,7
1,23,18,24,19,2,6,4,3,7,1,4,18,18,22,22,0,22,15,0,14,18,7
0,23,24,14,19,0,6,4,14,0,1,1,18,18,22,22,0,22,15,0,11,21,20
1,3,18,24,19,2,6,4,3,14,1,4,18,18,22,22,0,22,15,0,14,14,7
1,23,6,7,6,14,6,4,14,14,1,1,18,18,22,22,0,22,15,0,11,24,20
0,23,24,22,19,0,6,4,14,11,1,1,18,18,22,22,0,22,15,0,11,18,20
1,23,24,24,19,12,6,4,3,14,1,17,18,24,22,22,0,22,15,0,14,24,0
1,6,6,14,6,14,6,4,14,11,1,1,18,18,22,22,0,22,15,0,11,21,20
1,3,18,22,19,12,6,4,3,11,1,4,18,18,22,22,0,22,15,0,14,14,7
1,23,6,22,19,12,6,22,14,22,19,3,18,18,22,22,0,22,15,0,14,21,5
1,23,24,22,19,12,6,4,3,22,1,4,18,18,22,22,0,22,15,0,11,18,7
1,3,24,24,19,12,6,4,3,14,1,4,18,18,22,22,0,22,15,0,14,18,7
1,23,24,24,19,12,6,4,3,14,1,17,18,24,22,22,0,22,15,0,11,18,7
1,6,24,24,19,2,6,4,3,0,1,17,18,24,22,22,0,22,15,0,11,18,0
1,6,24,24,19,2,6,4,3,22,1,17,18,24,22,22,0,22,15,0,11,24,0
1,23,18,22,19,12,6,4,3,22,1,4,18,18,22,22,0,22,15,0,11,18,7
1,23,18,22,19,2,6,4,3,22,1,4,18,18,22,22,0,22,15,0,14,14,13
0,23,18,22,19,0,6,4,14,14,1,1,18,18,22,22,0,22,15,0,11,21,20
1,6,6,22,19,2,6,22,14,0,19,3,18,18,22,22,0,22,15,0,20,21,5
1,23,18,22,19,12,6,4,3,22,1,4,18,18,22,22,0,22,15,0,14,18,7
1,23,18,22,19,12,6,22,14,0,19,3,18,18,22,22,0,22,15,0,20,21,5
1,23,24,22,19,2,6,4,3,14,1,4,18,18,22,22,0,22,15,0,11,18,13
1,6,24,24,19,12,6,4,3,22,1,17,18,24,22,22,0,22,15,0,11,24,0
1,23,18,14,6,14,6,22,3,0,19,1,6,18,22,22,0,22,15,1,11,18,7
1,6,24,24,19,2,6,4,3,22,1,17,18,24,22,22,0,22,15,0,14,24,7
0,23,18,14,19,0,6,4,14,0,1,1,18,18,22,22,0,22,15,0,14,18,7
1,18,6,14,6,14,6,4,14,7,1,1,18,18,22,22,0,22,15,0,14,21,20
1,3,24,24,19,12,6,4,3,22,1,4,18,18,22,22,0,22,15,0,14,18,13
1,3,18,22,19,12,6,4,3,14,1,4,18,18,22,22,0,22,15,0,14,18,7
1,3,24,22,19,12,6,4,3,11,1,4,18,18,22,22,0,22,15,0,14,14,13
1,6,6,14,6,14,6,4,14,11,1,1,18,18,22,22,0,22,15,0,14,21,20
1,23,18,22,19,2,6,4,3,22,1,4,18,18,22,22,0,22,15,0,11,14,13
1,3,24,22,19,12,6,4,3,7,1,4,18,18,22,22,0,22,15,0,11,14,7
1,3,24,22,19,2,6,4,3,7,1,4,18,18,22,22,0,22,15,0,14,14,13
1,6,24,14,19,12,6,4,3,22,1,17,18,24,22,22,0,22,15,0,14,18,7
0,23,24,22,19,0,6,4,14,11,1,1,18,18,22,22,0,22,15,0,11,21,7
1,23,18,22,19,2,6,4,3,14,1,4,18,18,22,22,0,22,15,0,14,14,7
1,23,24,22,19,2,6,4,3,14,1,4,18,18,22,22,0,22,15,0,14,18,13
1,6,6,22,19,12,6,22,14,22,19,3,18,18,22,22,0,22,15,0,20,21,5
1,6,6,7,6,14,6,4,14,7,1,1,18,18,22,22,0,22,15,0,11,21,20
1,6,18,7,6,14,6,22,3,0,19,1,18,18,22,22,0,22,15,1,11,2,7
1,23,24,24,19,2,6,4,3,7,1,4,18,18,22,22,0,22,15,0,14,18,13
1,3,18,22,19,2,6,4,3,11,1,4,18,18,22,22,0,22,15,0,14,18,13
0,6,24,14,19,0,6,4,14,22,1,1,18,18,22,22,0,22,15,0,11,18,20
1,23,18,22,19,12,6,4,3,14,1,4,18,18,22,22,0,22,15,0,11,14,13
0,6,18,14,19,0,6,4,14,22,1,1,18,18,22,22,0,22,15,0,11,21,20
1,23,24,22,19,12,6,4,3,11,1,4,18,18,22,22,0,22,15,0,14,18,7
1,23,24,24,19,2,6,4,3,11,1,4,18,18,22,22,0,22,15,0,14,14,13
1,6,24,24,19,2,6,4,3,14,1,17,18,24,22,22,0,22,15,0,14,18,0
1,23,24,14,19,2,6,4,3,22,1,17,18,24,22,22,0,22,15,0,14,18,0
1,6,24,14,19,2,6,4,3,22,1,17,18,24,22,22,0,22,15,0,14,24,7
1,23,24,22,19,2,6,4,3,22,1,4,18,18,22,22,0,22,15,0,14,14,13
1,6,6,14,6,14,6,22,3,8,19,1,18,18,22,22,0,22,15,1,11,18,7
1,23,18,24,19,12,6,4,3,11,1,4,18,18,22,22,0,22,15,0,14,14,13
0,23,24,22,19,0,6,4,14,22,1,1,18,18,22,22,0,22,15,0,14,18,7
1,3,24,24,19,2,6,4,3,14,1,4,18,18,22,22,0,22,15,0,14,14,13
1,18,6,14,6,14,6,4,14,0,1,1,18,18,22,22,0,22,15,0,14,21,20
1,23,18,24,19,12,6,4,3,11,1,4,18,18,22,22,0,22,15,0,11,18,13
1,3,24,22,19,12,6,4,3,14,1,4,18,18,22,22,0,22,15,0,11,14,13
1,6,24,14,19,2,6,4,3,14,1,17,18,24,22,22,0,22,15,0,11,18,7
1,3,24,24,19,2,6,4,3,7,1,4,18,18,22,22,0,22,15,0,11,18,13
1,3,24,22,19,2,6,4,3,7,1,4,18,18,22,22,0,22,15,0,11,18,7
1,23,24,14,19,12,6,4,3,14,1,17,18,24,22,22,0,22,15,0,14,24,0
1,6,6,7,6,14,6,4,14,0,1,1,18,18,22,22,0,22,15,0,14,24,20
1,23,6,7,6,14,6,4,14,7,1,1,18,18,22,22,0,22,15,0,11,24,20
1,3,24,24,19,12,6,4,3,14,1,4,18,18,22,22,0,22,15,0,11,18,7
1,23,18,24,19,12,6,4,3,14,1,4,18,18,22,22,0,22,15,0,11,18,13
1,3,24,22,19,12,6,4,3,11,1,4,18,18,22,22,0,22,15,0,14,18,7
1,23,18,22,19,2,6,4,3,7,1,4,18,18,22,22,0,22,15,0,11,18,13
1,3,18,24,19,2,6,4,3,7,1,4,18,18,22,22,0,22,15,0,14,14,13
1,23,18,24,19,2,6,4,3,11,1,4,18,18,22,22,0,22,15,0,11,18,13
1,23,6,7,6,14,6,22,3,0,19,1,6,6,22,22,0,22,15,1,11,18,7
1,6,18,24,19,2,6,22,14,0,19,3,18,18,22,22,0,22,15,0,14,21,5
0,23,24,22,19,0,6,4,14,0,1,1,18,18,22,22,0,22,15,0,11,18,7
1,23,6,22,6,14,6,22,3,11,19,1,6,18,22,22,0,22,15,1,11,2,7
1,3,24,22,19,2,6,4,3,22,1,4,18,18,22,22,0,22,15,0,11,18,7
1,23,18,24,19,12,6,22,14,22,19,3,18,18,22,22,0,22,15,0,14,21,5
1,3,24,22,19,2,6,4,3,14,1,4,18,18,22,22,0,22,15,0,11,18,7
